2230,10,12,16,28,30
2231,5,10,11,31,35
2232,4,9,27,30,32
2233,1,9,10,11,25
2234,2,3,13,26,27
2235,2,7,18,19,28
2236,10,26,29,30,34
2237,3,12,14,20,33
2238,9,11,15,22,26
2239,4,5,7,11,24
2240,1,7,17,22,25
2241,2,10,13,17,21
2242,7,8,23,28,35
2243,18,27,30,32,34
2244,12,13,14,17,29
2245,3,4,10,12,28
2246,4,13,17,23,32
2247,9,10,14,23,25
2248,2,7,22,23,30
2249,17,21,29,30,31
2250,5,7,11,18,30
2251,6,14,16,20,30
2252,15,25,27,28,33
2253,1,5,6,17,21
2254,8,10,11,30,35
2255,18,21,26,30,31
2256,7,13,19,34,35
2257,3,11,16,27,30
2258,3,4,28,30,31
2259,14,21,29,30,33
2260,7,20,22,24,25
2261,3,5,12,23,27
2262,1,3,12,28,31
2263,11,12,14,17,34
2264,2,4,10,28,30
2265,1,2,7,33,35
2266,2,21,26,34,35
2267,2,4,10,14,32
2268,1,13,17,20,23
2269,1,2,9,30,32
2270,5,6,7,30,31
2271,2,5,9,10,24
2272,6,17,25,29,33
2273,9,11,13,18,23
2274,1,5,11,25,28
2275,2,3,9,23,33
2276,1,7,8,24,27
2277,2,4,5,14,21
2278,6,7,21,22,27
2279,7,16,19,29,33
2280,6,10,25,29,31
2281,3,29,30,31,35
2282,10,12,14,34,35
2283,6,9,10,27,34
2284,4,5,6,22,35
2285,2,9,13,32,34
2286,1,8,13,23,32
2287,6,18,21,27,31
2288,14,16,18,28,35
2289,1,7,11,25,30
2290,8,15,26,30,35
2291,6,10,14,24,26
2292,10,27,30,32,33
2293,13,26,27,29,35
2294,5,16,19,27,28
2295,3,19,27,29,30
2296,2,3,14,16,20
2297,1,10,14,16,21
2298,4,6,10,26,34
2299,5,6,9,13,17
2300,12,22,25,27,28
2301,6,17,24,31,33
2302,9,23,24,28,31
2303,4,9,26,28,33
2304,11,15,22,26,27
2305,7,11,12,13,19
2306,4,13,16,17,32
2307,4,11,14,18,35
2308,16,19,20,34,35
2309,4,31,32,34,35
2310,6,10,23,27,28
2311,9,10,20,23,32
2312,6,9,13,16,22
2313,7,20,23,29,31
2314,9,11,19,23,26
2315,4,11,14,17,33
2316,8,10,11,21,31
2317,3,11,20,27,33
2318,10,13,18,23,28
2319,8,9,11,18,23
2320,3,9,23,28,31
2321,4,7,21,28,35
2322,4,25,30,32,35
2323,2,3,8,15,18
2324,12,16,20,23,33
2325,3,8,10,21,26
2326,3,7,10,12,14
2327,7,8,16,26,31
2328,13,23,28,32,35
2329,15,23,24,29,30
2330,4,5,11,15,32
2331,2,7,10,20,32
2332,8,14,17,23,28
2333,5,13,14,27,35
2334,6,15,26,28,33
2335,6,9,13,21,32
2336,13,16,22,29,32
2337,27,29,31,33,34
2338,3,17,24,33,35
2339,7,21,26,29,32
2340,4,19,21,23,29
2341,11,12,14,21,25
2342,1,2,4,6,9
2343,8,13,19,31,35
2344,25,28,30,31,34
2345,8,13,22,23,25
2346,7,15,24,26,32
2347,12,18,29,30,34
2348,1,5,9,17,24
2349,4,18,22,25,35
2350,8,14,17,28,29
2351,15,16,22,24,29
2352,3,14,19,27,35
2353,4,8,15,29,32
2354,3,8,17,28,29
2355,4,16,23,28,31
2356,3,12,19,27,28
2357,1,5,13,16,28
2358,8,11,15,25,34
2359,10,18,23,33,34
2360,4,24,26,27,30
2361,6,8,17,27,28
2362,4,7,25,30,33
2363,4,8,16,29,33
2364,6,7,10,23,34
2365,16,25,29,30,31
2366,3,4,5,21,27
2367,4,7,22,26,32
2368,1,9,14,20,30
2369,7,8,11,13,33
2370,3,6,16,20,25
2371,3,19,20,23,27
2372,1,7,8,15,28
2373,9,11,12,20,30
2374,5,12,24,28,33
2375,2,8,20,28,30
2376,3,10,12,16,31
2377,5,16,24,26,32
2378,12,23,24,29,31
2379,9,10,11,12,33
2380,18,22,28,30,31
2381,8,16,18,22,23
2382,4,26,27,31,34
2383,4,16,19,24,28
2384,3,20,28,29,32
2385,2,12,22,30,33
2386,1,2,28,29,32
2387,20,22,23,24,33
2388,10,21,26,29,30
2389,7,17,23,24,28
2390,4,25,27,28,30
2391,1,4,7,11,34
2392,3,12,13,14,21
2393,3,4,16,23,31
2394,3,4,16,31,32
2395,3,27,32,33,34
2396,4,8,12,24,32
2397,5,8,14,27,29
2398,4,5,7,12,17
2399,1,7,14,20,26
2400,17,19,21,29,32
2401,6,15,24,28,30
2402,16,23,29,31,33
2403,9,12,27,29,34
2404,25,28,30,31,32
2405,8,9,10,13,31
2406,4,8,9,17,20
2407,6,10,24,28,33
2408,10,15,19,27,29
2409,9,23,31,34,35
2410,3,6,9,30,35
2411,1,10,16,32,33
2412,12,18,26,31,33
2413,9,18,23,31,32
2414,1,21,25,26,31
2415,8,12,16,26,31
2416,9,14,16,18,30
2417,9,22,25,28,35
2418,2,4,17,21,23
2419,5,9,19,21,35
2420,8,10,12,15,29
2421,8,17,21,31,33
2422,8,10,20,28,29
2423,4,7,8,23,26
2424,6,7,17,22,35
2425,3,11,13,19,24
2426,5,12,13,20,34
2427,7,8,12,31,33
2428,7,9,15,24,34
2429,17,18,19,26,32
2430,3,15,25,27,32
2431,13,22,28,29,32
2432,10,15,23,31,34
2433,9,13,20,25,34
2434,2,15,19,23,30
2435,4,7,16,22,34
2436,10,17,26,29,30
2437,2,4,17,18,31
2438,9,12,24,28,30
2439,7,8,24,29,35
2440,3,14,19,23,35
2441,2,6,8,10,26
2442,4,5,14,18,20
2443,4,13,20,29,33
2444,1,2,8,30,34
2445,17,26,27,30,34
2446,2,11,12,21,28
2447,16,25,31,33,34
2448,7,8,14,15,23
2449,18,19,20,29,35
2450,1,17,21,32,35
2451,2,23,24,26,27
2452,6,12,14,19,26
2453,4,5,16,20,27
2454,11,12,21,23,29
2455,3,5,7,10,27
2456,8,10,12,13,27
2457,20,21,25,30,33
2458,7,16,23,24,35
2459,8,16,22,27,31
2460,12,13,16,28,34
2461,3,6,26,30,34
2462,1,6,18,20,32
2463,1,18,19,23,35
2464,3,10,22,23,32
2465,4,13,16,28,35
2466,8,13,29,30,33
2467,12,16,23,25,30
2468,8,23,30,33,34
2469,6,9,10,11,14
2470,3,5,8,19,27
2471,2,15,16,24,33
2472,6,8,11,23,27
2473,10,13,24,31,33
2474,5,11,17,20,28
2475,2,5,12,26,33
2476,1,12,14,18,25
2477,12,21,22,28,29
2478,5,14,24,31,34
2479,4,6,16,22,32
2480,7,11,17,29,34
2481,5,23,25,28,33
2482,9,10,13,16,21
2483,3,14,22,29,35
2484,13,15,25,28,33
2485,1,8,11,20,35
2486,3,9,20,31,35
2487,2,6,7,27,31
2488,1,2,4,25,33
2489,2,11,25,29,30
2490,5,20,23,24,35
2491,8,9,10,14,31
2492,2,6,10,14,16
2493,3,7,21,26,28
2494,3,7,19,29,32
2495,7,11,12,20,28
2496,2,4,10,22,33
2497,6,7,16,17,18
2498,15,18,24,33,34
2499,5,15,24,26,35
2500,15,23,24,30,33
2501,13,21,29,33,35
2502,5,12,13,22,34
2503,18,19,25,31,33
2504,6,16,25,28,29
2505,4,13,18,21,23
2506,16,30,31,34,35
2507,3,21,25,26,31
2508,1,5,24,30,33
2509,1,8,19,21,24
2510,2,28,29,30,32
2511,2,9,14,20,26
2512,3,12,19,21,24
2513,5,15,16,25,35
2514,8,11,13,15,20
2515,9,15,27,28,34
2516,11,24,27,30,31
2517,2,10,21,22,32
2518,2,7,9,30,35
2519,8,13,18,31,33
2520,4,18,21,29,31
2521,7,15,24,27,33
2522,8,9,19,27,31
2523,8,15,17,22,27
2524,1,2,8,15,27
2525,9,27,29,33,34
2526,1,2,7,13,26
2527,9,10,16,20,21
2528,6,7,10,33,35
2529,19,21,25,30,31
2530,3,7,9,20,23
2531,10,18,22,31,33
2532,9,14,24,31,33
2533,6,7,21,26,34
2534,18,21,23,24,26
2535,4,8,19,25,31
2536,7,8,12,17,28
2537,5,9,15,23,24
2538,8,9,19,26,33
2539,2,3,20,24,31
2540,1,8,24,29,31
2541,4,12,14,16,21
2542,4,13,14,26,29
2543,6,8,11,23,25
2544,2,9,12,23,24
2545,3,6,7,11,24
2546,11,22,25,30,31
2547,18,20,22,31,33
2548,2,8,12,21,26
2549,5,9,23,24,31
2550,14,15,18,31,32
2551,2,19,27,28,31
2552,1,9,17,18,29
2553,3,16,17,25,30
2554,1,5,6,19,32
2555,7,8,12,25,27
2556,5,16,18,23,27
2557,3,4,18,19,21
2558,5,6,10,14,27
2559,2,21,26,31,33
2560,3,7,25,26,27
2561,4,8,16,17,24
2562,2,4,22,29,35
2563,15,19,26,27,33
2564,2,22,23,27,28
2565,4,5,26,30,33
2566,3,11,12,18,25
2567,10,18,21,24,32
2568,7,15,23,31,32
2569,21,22,23,28,33
2570,4,9,21,28,34
2571,9,10,20,24,35
2572,1,3,19,20,22
2573,7,12,16,24,30
2574,5,6,12,19,31
2575,1,6,17,19,27
2576,2,8,17,20,31
2577,1,5,9,21,32
2578,12,16,20,26,27
2579,9,14,17,20,28
2580,3,9,12,16,28
2581,3,11,25,27,31
2582,13,26,27,29,35
2583,6,11,14,18,20
2584,9,14,18,21,26
2585,11,25,28,31,35
2586,1,16,18,24,33
2587,22,24,25,28,34
2588,11,23,28,29,31
2589,3,13,26,28,30
2590,2,14,20,29,35
2591,14,15,18,26,30
2592,2,8,22,25,35
2593,3,9,20,32,35
2594,2,13,15,16,25
2595,1,11,14,30,31
2596,2,16,17,22,26
2597,4,5,6,8,31
2598,11,14,25,28,29
2599,6,9,23,31,32
2600,2,3,8,29,32
2601,6,9,11,15,26
2602,1,8,17,23,30
2603,7,11,12,21,22
2604,3,12,22,27,31
2605,12,23,25,27,30
2606,3,11,12,26,35
2607,19,24,25,26,30
2608,2,12,23,26,31
2609,7,13,16,24,35
2610,16,21,23,29,32
2611,18,25,27,33,34
2612,8,18,19,21,26
